season,season_type,bucket,qb_id,qb,team,games,n,epa,epa2,succ,cpoe,cpoe_n,sacks,ints,tds,att,comp
2023,REG,q3,00-0034960,J.Meyers,LV,1,1,1.0136999490205199,1.0275875866442046,1.0,49.24219250679016,1,0.0,0.0,1.0,1.0,1.0
2023,REG,q3,00-0036425,D.Dallas,SEA,1,1,-0.5178517469903454,0.26817043186095274,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2023,REG,q3,00-0036849,T.Atwell,LA,1,1,1.053,1.108809,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2023,REG,q3,00-0036898,D.Mills,HOU,1,1,-0.95239889761433,0.9070636601769911,0.0,10.413151979446411,1,0.0,0.0,0.0,1.0,1.0
2023,REG,q3,00-0036913,K.Toney,KC,1,1,-0.4460934295784682,0.19899934791307977,0.0,-55.42793869972229,1,0.0,0.0,0.0,1.0,0.0
2023,REG,q3,00-0037816,R.Doubs,GB,1,1,-0.947,0.8968089999999999,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2023,REG,q3,00-0038393,D.Wicks,GB,1,1,0.8892822902998887,0.7908229918410156,1.0,33.030641078948975,1,0.0,0.0,0.0,1.0,1.0
2023,REG,q4,00-0039150,B.Young,CAR,16,214,-43.692551683442176,648.3954303604155,85.0,512.6011937856674,161,25.0,5.0,5.0,205.0,113.0
2023,REG,q4,00-0037077,S.Howell,WAS,16,198,-47.59976671559331,678.7212725381146,75.0,-149.4209736585617,156,19.0,8.0,7.0,188.0,100.0
2023,REG,q4,00-0034855,B.Mayfield,TB,17,196,19.285314382923293,481.1878861302022,90.0,464.58909064531326,164,14.0,3.0,9.0,187.0,109.0
2023,REG,q4,00-0036264,J.Love,GB,17,190,5.498690154605153,435.7109620350721,81.0,-713.6714667081833,167,11.0,6.0,7.0,184.0,94.0
2023,REG,q4,00-0033106,J.Goff,DET,17,176,30.984201951459614,455.4704988032945,95.0,925.5657806992531,155,11.0,3.0,7.0,175.0,117.0
2023,REG,q4,00-0029263,R.Wilson,DEN,15,168,23.193056949802486,422.38007297238687,79.0,682.5403988361359,129,15.0,2.0,11.0,159.0,88.0
2023,REG,q4,00-0033873,P.Mahomes,KC,15,164,-11.856902141346765,334.13250808454757,63.0,-752.7790144085884,129,5.0,3.0,4.0,148.0,80.0
2023,REG,q4,00-0036971,T.Lawrence,JAX,15,154,-14.546511260145316,305.0313337464585,65.0,-662.3612150549889,125,8.0,3.0,5.0,138.0,73.0
2023,REG,q4,00-0030565,G.Smith,SEA,15,149,-4.510075031151638,278.4640276408569,67.0,609.2917650938034,121,12.0,1.0,8.0,144.0,86.0
2023,REG,q4,00-0033077,D.Prescott,DAL,16,149,24.989031529238048,378.8247029455445,79.0,624.5816171169281,131,8.0,4.0,8.0,143.0,90.0
2023,REG,q4,00-0036389,J.Hurts,PHI,16,140,14.42528965574203,342.4928418671542,62.0,-16.82780086994171,115,6.0,5.0,7.0,129.0,72.0
2023,REG,q4,00-0026498,M.Stafford,LA,14,138,-4.61265215438825,235.85066007396915,52.0,-1006.05209171772,118,10.0,2.0,5.0,135.0,67.0
2023,REG,q4,00-0039163,C.Stroud,HOU,15,136,9.682719226053607,471.0627041806864,61.0,56.74620568752289,115,13.0,3.0,8.0,132.0,75.0
2023,REG,q4,00-0034857,J.Allen,BUF,17,133,38.72297185612214,303.49245515715353,77.0,1337.2754856944084,106,5.0,3.0,7.0,119.0,82.0
2023,REG,q4,00-0035289,G.Minshew II,IND,16,130,-26.230447951963242,318.78664460430264,42.0,-739.406880736351,111,10.0,3.0,3.0,127.0,68.0
2023,REG,q4,00-0031280,D.Carr,NO,15,129,18.414398422516438,258.4963270204996,61.0,880.026464164257,114,4.0,1.0,8.0,128.0,84.0
2023,REG,q4,00-0036355,J.Herbert,LAC,12,125,13.331654694108938,312.75481489990926,57.0,426.6665145754814,105,11.0,2.0,7.0,119.0,70.0
2023,REG,q4,00-0037013,Z.Wilson,NYJ,10,125,-33.413586810011,362.0492627420655,52.0,153.34099531173706,97,13.0,5.0,2.0,118.0,64.0
2023,REG,q4,00-0036945,J.Fields,CHI,12,120,-36.085101314001534,490.58757676702237,43.0,-948.4976381063461,84,10.0,6.0,3.0,104.0,47.0
2023,REG,q4,00-0038579,A.O'Connell,LV,11,116,-17.22924367974366,263.9136520920218,43.0,-759.728080034256,104,5.0,5.0,4.0,116.0,62.0
2023,REG,q4,00-0038122,D.Ridder,ATL,14,115,15.920101999374157,312.18526263416146,64.0,452.1906331181526,102,5.0,4.0,3.0,111.0,69.0
2023,REG,q4,00-0036972,M.Jones,NE,8,113,5.402814212858841,224.78620373044424,53.0,146.72871828079224,102,7.0,2.0,5.0,110.0,68.0
2023,REG,q4,00-0036212,T.Tagovailoa,MIA,16,112,-27.105798636459962,198.77843725195572,37.0,-526.5263557434082,94,11.0,3.0,4.0,108.0,58.0
2023,REG,q4,00-0033949,J.Dobbs,ARI,8,111,-29.098499771407766,256.3706366021864,40.0,-134.16260182857513,93,8.0,2.0,3.0,107.0,59.0
2023,REG,q4,00-0035228,K.Murray,ARI,8,105,9.173238112664315,256.93283851091263,46.0,380.5964410305023,90,5.0,1.0,5.0,99.0,65.0
2023,REG,q4,00-0036442,J.Burrow,CIN,9,99,-7.665894964099915,242.17818985100052,42.0,-262.96797692775726,83,6.0,3.0,3.0,95.0,51.0
2023,REG,q4,00-0034796,L.Jackson,BAL,15,96,-1.7775656837316163,275.9414554837581,45.0,102.4648666381836,71,10.0,2.0,4.0,84.0,48.0
2023,REG,q4,00-0037834,B.Purdy,SF,16,96,32.863165714569014,325.38278023739315,54.0,648.6544221639633,85,5.0,3.0,10.0,94.0,61.0
2023,REG,q4,00-0029604,K.Cousins,MIN,8,91,6.15765110807917,186.80894818808528,40.0,-39.83244746923447,83,4.0,1.0,5.0,90.0,54.0
2023,REG,q4,00-0039152,W.Levis,TEN,8,90,-1.4648124536435336,169.37086166128782,37.0,-268.85287314653397,78,7.0,2.0,4.0,90.0,44.0
2023,REG,q4,00-0028118,T.Taylor,NYG,8,83,-3.8009842454185927,177.56152013684834,37.0,225.82869827747345,65,3.0,1.0,1.0,73.0,44.0
2023,REG,q4,00-0032156,T.Siemian,NYJ,5,79,-27.224819006796828,107.96090473332528,25.0,-685.8601152896881,67,5.0,1.0,0.0,76.0,40.0
2023,REG,q4,00-0038108,B.Zappe,NE,10,79,-46.75460504782724,166.07074446050416,19.0,-883.5841715335846,64,7.0,4.0,0.0,75.0,34.0
2023,REG,q4,00-0038102,K.Pickett,PIT,9,78,9.687649358543162,191.68897185244998,36.0,381.285884976387,65,6.0,1.0,2.0,76.0,47.0
2023,REG,q4,00-0035282,E.Stick,LAC,5,73,-1.2316582403210714,189.58228425625472,32.0,-446.0312709212303,63,6.0,1.0,2.0,70.0,39.0
2023,REG,q4,00-0038476,T.DeVito,NYG,6,69,-10.23504213666818,136.83430960838356,25.0,116.45461022853851,57,8.0,0.0,3.0,67.0,41.0
2023,REG,q4,00-0035100,J.Browning,CIN,8,68,1.4502823490072543,135.60349556148503,30.0,331.9978132843971,50,11.0,1.0,3.0,64.0,37.0
2023,REG,q4,00-0033319,N.Mullens,MIN,5,65,1.989993329464708,143.38073261232756,26.0,-64.47204053401947,59,2.0,4.0,3.0,62.0,36.0
2023,REG,q4,00-0029701,R.Tannehill,TEN,8,64,-3.527578963545947,145.26678253923075,27.0,245.32266855239868,53,10.0,3.0,1.0,63.0,39.0
2023,REG,q4,00-0033275,P.Walker,CLE,4,56,-27.64849066693403,126.66111137758736,14.0,-1061.3667458295822,48,7.0,3.0,0.0,55.0,20.0
2023,REG,q4,00-0033869,M.Trubisky,PIT,5,56,-13.06009500937932,109.07889363220573,26.0,-108.93528461456299,50,2.0,3.0,1.0,54.0,34.0
2023,REG,q4,00-0035710,D.Jones,NYG,5,56,-10.77666996017797,125.82890013900122,22.0,419.62159126996994,40,7.0,2.0,2.0,50.0,32.0
2023,REG,q4,00-0033949,J.Dobbs,MIN,5,53,-9.606479912483431,132.10348082394472,19.0,-469.9156552553177,40,2.0,2.0,2.0,47.0,23.0
2023,REG,q4,00-0031345,J.Garoppolo,LV,5,47,-4.46918230396799,82.21200140154866,24.0,40.399169921875,38,6.0,1.0,2.0,45.0,27.0
2023,REG,q4,00-0026158,J.Flacco,CLE,5,46,4.47993122074982,198.6433476935923,19.0,-112.86471486091614,40,3.0,1.0,3.0,46.0,25.0
2023,REG,q4,00-0031800,T.Heinicke,ATL,5,44,-3.9395502875345443,76.54184381441232,14.0,-784.0713769197464,34,2.0,1.0,1.0,38.0,14.0
2023,REG,q4,00-0034177,T.Boyle,NYJ,2,44,-13.81831649277592,105.79684758193122,15.0,-264.5872503519058,38,6.0,2.0,1.0,44.0,24.0
2023,REG,q4,00-0038416,T.Bagent,CHI,5,43,-25.338467662470176,138.55029488565208,17.0,-411.7275536060333,39,1.0,4.0,0.0,43.0,23.0
2023,REG,q4,00-0031503,J.Winston,NO,4,40,-6.873237106321355,104.68296372460793,12.0,-139.88465666770935,36,2.0,3.0,1.0,40.0,21.0
2023,REG,q4,00-0036898,D.Mills,HOU,4,40,-2.7700838871242013,75.05622255488404,14.0,-763.2471024990082,36,2.0,0.0,2.0,39.0,16.0
2023,REG,q4,00-0033537,D.Watson,CLE,5,36,8.488616311294006,162.8029899585844,18.0,551.7629534006119,28,5.0,0.0,3.0,34.0,23.0
2023,REG,q4,00-0035704,D.Lock,SEA,4,34,-13.172557193431336,77.58695954712634,9.0,-338.0759060382843,30,4.0,3.0,1.0,34.0,16.0
2023,REG,q4,00-0033936,C.Beathard,JAX,4,30,-4.7199666887882845,39.82439493318687,15.0,208.71609449386597,24,3.0,0.0,1.0,28.0,18.0
2023,REG,q4,00-0034869,S.Darnold,SF,6,30,-9.52274580228896,64.65032073994121,12.0,-134.43054258823395,22,5.0,1.0,1.0,28.0,13.0
2023,REG,q4,00-0039164,A.Richardson,IND,2,29,11.379780821662397,82.27496210483274,16.0,-277.3587256669998,25,0.0,1.0,1.0,26.0,13.0
2023,REG,q4,00-0038583,D.Thompson-Robinson,CLE,3,27,-17.629677088698372,55.62043067105685,9.0,-308.90781581401825,22,3.0,2.0,0.0,26.0,12.0
2023,REG,q4,00-0035993,T.Huntley,BAL,5,26,7.637617529933545,51.08720339590311,13.0,106.24372363090515,20,1.0,0.0,2.0,22.0,14.0
2023,REG,q4,00-0033662,C.Rush,DAL,7,25,-5.2399477475692215,50.37943443871986,12.0,162.61451840400696,24,1.0,1.0,0.0,25.0,18.0
2023,REG,q4,00-0027973,A.Dalton,CAR,1,24,-0.19568082899786532,28.57282434569088,10.0,-74.09603297710419,21,1.0,0.0,1.0,23.0,13.0
2023,REG,q4,00-0033119,J.Brissett,WAS,2,21,12.74017241675756,54.75992537024017,11.0,335.88249385356903,19,0.0,0.0,2.0,20.0,16.0
2023,REG,q4,00-0034955,B.Rypien,LA,2,21,-12.137741157843266,46.394753199549406,4.0,-328.2248079776764,19,1.0,1.0,0.0,21.0,10.0
2023,REG,q4,00-0034771,M.Rudolph,PIT,4,16,1.6332239290789552,84.37670701942844,5.0,180.88683485984802,14,1.0,0.0,1.0,16.0,11.0
2023,REG,q4,00-0035264,J.Stidham,DEN,2,16,4.712108574924059,44.58404693988517,8.0,261.77634596824646,12,1.0,1.0,0.0,14.0,10.0
2023,REG,q4,00-0032268,M.Mariota,PHI,2,15,-0.38247733062598854,36.773307068592366,9.0,192.20520555973053,12,2.0,0.0,1.0,14.0,10.0
2023,REG,q4,00-0038582,C.Tune,ARI,2,13,-10.55566983553581,19.390499842108674,2.0,26.998966932296753,8,4.0,0.0,0.0,12.0,6.0
2023,REG,q4,00-0028986,C.Keenum,HOU,1,12,3.6776347970589995,18.982157889084345,6.0,-69.23330426216125,11,1.0,0.0,1.0,12.0,6.0
2023,REG,q4,00-0038128,M.Willis,TEN,1,12,-0.5204476047654847,24.089677571961854,5.0,71.80194556713104,5,4.0,0.0,0.0,9.0,4.0
2023,REG,q4,00-0032436,J.Driskel,CLE,1,11,8.739674511598423,53.55264145741649,7.0,95.4249918460846,9,1.0,0.0,2.0,10.0,7.0
2023,REG,q4,00-0027948,B.Gabbert,KC,2,10,1.647583450714592,37.91798309348648,5.0,-175.20162761211395,8,0.0,1.0,0.0,8.0,4.0
2023,REG,q4,00-0026625,B.Hoyer,LV,2,8,-8.49007306438905,77.97946679107577,2.0,-167.63166189193726,8,0.0,1.0,0.0,8.0,3.0
2023,REG,q4,00-0032950,C.Wentz,LA,1,8,-0.06767034473875544,20.78174763661379,6.0,17.917734384536743,5,1.0,0.0,0.0,7.0,4.0
2023,REG,q4,00-0034401,M.White,MIA,4,6,-7.240901717566885,131.57756661159638,1.0,52.71657705307007,6,0.0,1.0,1.0,6.0,5.0
2023,REG,q4,00-0034438,L.Woodside,ATL,1,6,-9.753704753384227,101.82012198472275,4.0,-11.572813987731934,4,1.0,1.0,0.0,5.0,3.0
2023,REG,q4,00-0033357,T.Hill,NO,4,5,5.201415488612838,14.028605680016897,4.0,49.448466300964355,4,0.0,0.0,1.0,4.0,3.0
2023,REG,q4,00-0038598,J.Hall,MIN,1,5,-2.580854845873546,17.045239204252077,1.0,18.10246706008911,4,1.0,0.0,0.0,5.0,3.0
2023,REG,q4,00-0031288,A.McCarron,CIN,2,4,-3.3895763327600434,7.245439291084884,2.0,47.45100140571594,3,1.0,0.0,0.0,4.0,3.0
2023,REG,q4,00-0034960,J.Meyers,LV,1,1,-0.8259646277874708,0.6822175663560952,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2023,REG,q4,00-0035250,D.Singletary,HOU,1,1,1.8422965880599804,3.394056718377445,1.0,69.23700869083405,1,0.0,0.0,1.0,1.0,1.0
2023,REG,q4,00-0037304,Co.Heyward,PIT,1,1,-0.25261004906496964,0.06381183688860637,0.0,-85.42054295539856,1,0.0,0.0,0.0,1.0,0.0
2023,REG,q4,00-0037740,G.Wilson,NYJ,1,1,-0.43348260154016316,0.18790716583802786,0.0,-62.47800588607788,1,0.0,0.0,0.0,1.0,0.0
2023,REG,q4,00-0038115,D.Bellinger,NYG,1,1,-0.947,0.8968089999999999,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2023,REG,q4,00-0038391,S.Clifford,GB,1,1,2.1436268281540833,4.595135978381936,1.0,58.596500754356384,1,0.0,0.0,0.0,1.0,1.0
2023,REG,q4,00-0038911,M.Cunningham,NE,1,1,-1.2853722739964724,1.6521818827588624,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2023,REG,q4,00-0038977,N.Dell,HOU,1,1,-0.7774166874005459,0.6043767058488382,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,POST,all,00-0039910,J.Daniels,WAS,3,134,25.914951207480954,389.68499465007744,66.0,231.8945288658142,107,4.0,1.0,5.0,120.0,75.0
2024,POST,all,00-0036389,J.Hurts,PHI,4,114,30.89163403485252,247.6860480734113,60.0,727.1765798330307,84,13.0,1.0,5.0,104.0,65.0
2024,POST,all,00-0033873,P.Mahomes,KC,3,111,8.660015154710916,302.8701648501055,52.0,39.34904336929321,81,11.0,2.0,5.0,98.0,55.0
2024,POST,all,00-0034857,J.Allen,BUF,3,94,23.44131761842547,207.9206108199381,45.0,689.4551187753677,77,5.0,0.0,4.0,89.0,58.0
2024,POST,all,00-0039163,C.Stroud,HOU,2,80,1.3201315909203313,195.3964464444818,37.0,165.2682527899742,60,11.0,1.0,1.0,72.0,41.0
2024,POST,all,00-0026498,M.Stafford,LA,2,79,8.925853554032559,159.49622320618258,35.0,-143.03403198719025,70,7.0,0.0,4.0,78.0,45.0
2024,POST,all,00-0034796,L.Jackson,BAL,2,58,14.21281030531022,217.15536559301532,28.0,464.92509841918945,44,3.0,1.0,4.0,50.0,34.0
2024,POST,all,00-0034869,S.Darnold,MIN,1,51,-27.132727703932837,216.87290914475005,19.0,-199.42908436059952,40,9.0,1.0,1.0,50.0,25.0
2024,POST,all,00-0033106,J.Goff,DET,1,40,-1.6242209147312678,145.27296969901656,23.0,-193.0621236562729,36,2.0,3.0,1.0,39.0,23.0
2024,POST,all,00-0036264,J.Love,GB,1,36,-4.942026013918815,77.16610540414334,17.0,-178.8860559463501,33,2.0,3.0,0.0,35.0,20.0
2024,POST,all,00-0036355,J.Herbert,LAC,1,36,-23.056620933084403,289.1769248093435,12.0,-661.8346273899078,32,4.0,4.0,1.0,36.0,14.0
2024,POST,all,00-0029263,R.Wilson,PIT,1,35,6.827009127708152,87.51754667486982,15.0,321.06437385082245,25,4.0,0.0,2.0,33.0,20.0
2024,POST,all,00-0039732,B.Nix,DEN,1,27,-5.27693621728644,61.954766541415374,11.0,-99.15210008621216,22,2.0,0.0,1.0,24.0,13.0
2024,POST,all,00-0034855,B.Mayfield,TB,1,23,12.113694587481543,38.120523805092986,15.0,342.8732931613922,17,1.0,0.0,2.0,19.0,15.0
2024,POST,all,00-0030140,T.Way,WAS,1,1,3.9842156034428626,15.873973974717574,1.0,36.960768699645996,1,0.0,0.0,0.0,1.0,1.0
2024,POST,all,00-0031237,T.Bridgewater,DET,1,1,-0.13195179169997573,0.017411275332833785,0.0,18.561673164367676,1,0.0,0.0,0.0,1.0,1.0
2024,POST,all,00-0032943,R.Dixon,DEN,1,1,3.4906835660804063,12.184871758503823,1.0,48.15410375595093,1,0.0,0.0,0.0,1.0,1.0
2024,POST,all,00-0035685,D.Montgomery,DET,1,1,1.1859101130394265,1.4063827962091853,1.0,15.214359760284424,1,0.0,0.0,0.0,1.0,1.0
2024,POST,all,00-0036945,J.Fields,PIT,1,1,-0.4703446136554703,0.22122405559471364,0.0,-52.32738256454468,1,0.0,0.0,0.0,1.0,0.0
2024,POST,all,00-0037240,Ja.Williams,DET,1,1,-4.441427099518478,19.72627468033712,0.0,-55.52472472190857,1,0.0,1.0,0.0,1.0,0.0
2024,POST,all,00-0038102,K.Pickett,PHI,1,1,-2.7201750835520215,7.399352485177247,0.0,-67.6051378250122,1,0.0,0.0,0.0,1.0,0.0
2024,POST,close,00-0039910,J.Daniels,WAS,3,91,30.785313743661387,276.215248589891,46.0,366.5428340435028,73,1.0,0.0,5.0,80.0,54.0
2024,POST,close,00-0036389,J.Hurts,PHI,4,80,20.307399921163938,177.6792027682739,41.0,651.6987174749374,62,8.0,1.0,3.0,74.0,49.0
2024,POST,close,00-0034857,J.Allen,BUF,3,77,10.579371871216686,134.24465084520864,35.0,436.2129673361778,64,5.0,0.0,2.0,73.0,48.0
2024,POST,close,00-0033873,P.Mahomes,KC,3,75,17.947123241211234,132.87079153799468,35.0,-18.623149394989014,58,5.0,0.0,2.0,66.0,39.0
2024,POST,close,00-0039163,C.Stroud,HOU,2,62,1.938080144035132,166.00388450817437,29.0,-126.36763900518417,50,5.0,1.0,1.0,56.0,32.0
2024,POST,close,00-0026498,M.Stafford,LA,2,58,-1.7122170407568333,114.57367076095683,23.0,-212.7020925283432,51,5.0,0.0,2.0,57.0,32.0
2024,POST,close,00-0034796,L.Jackson,BAL,2,40,8.956240230137054,180.7827345245702,20.0,517.3523902893066,27,2.0,1.0,3.0,32.0,22.0
2024,POST,close,00-0036355,J.Herbert,LAC,1,26,-18.863042822542255,124.88268536434303,8.0,-571.1617231369019,24,2.0,2.0,0.0,26.0,10.0
2024,POST,close,00-0034855,B.Mayfield,TB,1,23,12.113694587481543,38.120523805092986,15.0,342.8732931613922,17,1.0,0.0,2.0,19.0,15.0
2024,POST,close,00-0039732,B.Nix,DEN,1,15,0.6679826973534169,37.470692072034446,6.0,-1.7421960830688477,13,1.0,0.0,1.0,14.0,8.0
2024,POST,close,00-0033106,J.Goff,DET,1,12,-5.209617740707472,94.73657563647157,8.0,96.97223007678986,11,1.0,1.0,1.0,12.0,8.0
2024,POST,close,00-0034869,S.Darnold,MIN,1,10,-18.238467681687325,120.65846776606148,2.0,-15.923747420310974,7,3.0,1.0,0.0,10.0,5.0
2024,POST,close,00-0029263,R.Wilson,PIT,1,8,-4.234528270084411,7.237014188948983,2.0,-44.51441466808319,6,1.0,0.0,0.0,7.0,4.0
2024,POST,close,00-0036264,J.Love,GB,1,5,-2.7557196184061468,11.220128659096037,2.0,-42.169973254203796,4,1.0,0.0,0.0,5.0,2.0
2024,POST,close,00-0032943,R.Dixon,DEN,1,1,3.4906835660804063,12.184871758503823,1.0,48.15410375595093,1,0.0,0.0,0.0,1.0,1.0
2024,POST,clutch,00-0026498,M.Stafford,LA,1,11,-1.3717924764496274,17.18897028615234,5.0,-5.609598755836487,10,1.0,0.0,0.0,11.0,6.0
2024,POST,clutch,00-0034796,L.Jackson,BAL,1,9,5.642293256867677,18.26970423842077,5.0,171.89349830150604,7,0.0,0.0,1.0,8.0,6.0
2024,POST,clutch,00-0033873,P.Mahomes,KC,1,6,2.870667270350935,11.719128274826161,3.0,21.57890796661377,4,1.0,0.0,0.0,6.0,3.0
2024,POST,clutch,00-0034857,J.Allen,BUF,1,5,-3.0391886886791326,9.104972785965181,1.0,-161.2021565437317,4,0.0,0.0,0.0,4.0,1.0
2024,POST,clutch,00-0039910,J.Daniels,WAS,1,3,3.4473030429217033,6.535860050219422,2.0,81.46042823791504,3,0.0,0.0,0.0,3.0,3.0
2024,POST,clutch,00-0036389,J.Hurts,PHI,1,1,-1.5145490933209658,2.2938589560793594,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,POST,late,00-0026498,M.Stafford,LA,1,20,5.161949568573618,32.84321565958705,11.0,19.460248947143555,19,1.0,0.0,1.0,20.0,12.0
2024,POST,late,00-0033873,P.Mahomes,KC,2,14,13.561400291098014,41.38623133425401,11.0,209.80167090892792,8,1.0,0.0,2.0,12.0,7.0
2024,POST,late,00-0033106,J.Goff,DET,1,10,-1.0899010192952119,18.887046982919802,5.0,-47.99836575984955,8,1.0,1.0,0.0,9.0,5.0
2024,POST,late,00-0034869,S.Darnold,MIN,1,10,-9.448265312297735,19.478559112315644,3.0,-96.42761200666428,8,2.0,0.0,0.0,10.0,4.0
2024,POST,late,00-0039163,C.Stroud,HOU,1,10,1.304329503605019,16.55313028069845,5.0,274.2481827735901,6,4.0,0.0,0.0,10.0,6.0
2024,POST,late,00-0034796,L.Jackson,BAL,1,9,5.642293256867677,18.26970423842077,5.0,171.89349830150604,7,0.0,0.0,1.0,8.0,6.0
2024,POST,late,00-0034857,J.Allen,BUF,1,5,-3.0391886886791326,9.104972785965181,1.0,-161.2021565437317,4,0.0,0.0,0.0,4.0,1.0
2024,POST,late,00-0036264,J.Love,GB,1,5,-1.253722172230482,13.155174187192612,2.0,66.90680980682373,4,1.0,1.0,0.0,5.0,3.0
2024,POST,late,00-0039910,J.Daniels,WAS,3,5,2.2767681610421278,22.575081938863608,3.0,99.45712387561798,5,0.0,1.0,0.0,5.0,4.0
2024,POST,late,00-0036355,J.Herbert,LAC,1,4,-3.5901708606397733,10.269878922720178,1.0,-151.91827714443207,4,0.0,1.0,0.0,4.0,1.0
2024,POST,late,00-0039732,B.Nix,DEN,1,4,-4.668466112285387,8.472218911312828,0.0,-94.40163373947144,3,1.0,0.0,0.0,4.0,1.0
2024,POST,late,00-0036389,J.Hurts,PHI,1,1,-1.5145490933209658,2.2938589560793594,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,POST,late,00-0038102,K.Pickett,PHI,1,1,-2.7201750835520215,7.399352485177247,0.0,-67.6051378250122,1,0.0,0.0,0.0,1.0,0.0
2024,POST,q1,00-0039910,J.Daniels,WAS,3,40,2.4250348127172305,109.22612612556017,18.0,-37.366992235183716,33,2.0,0.0,0.0,37.0,23.0
2024,POST,q1,00-0036389,J.Hurts,PHI,4,27,7.263747975325542,45.08064552755974,14.0,244.08706426620483,23,1.0,0.0,1.0,26.0,19.0
2024,POST,q1,00-0026498,M.Stafford,LA,2,25,9.12607129295926,49.4706156810636,13.0,226.882466673851,23,1.0,0.0,2.0,24.0,18.0
2024,POST,q1,00-0033873,P.Mahomes,KC,3,22,-0.005823014015432282,23.52398667717359,8.0,-218.36349964141846,19,1.0,0.0,0.0,20.0,10.0
2024,POST,q1,00-0034857,J.Allen,BUF,3,22,1.8399351982978325,29.216163648213502,11.0,96.86348289251328,18,1.0,0.0,0.0,21.0,12.0
2024,POST,q1,00-0039163,C.Stroud,HOU,2,16,-7.518939780059823,57.173725836431956,6.0,-94.38599944114685,13,2.0,0.0,0.0,15.0,8.0
2024,POST,q1,00-0034796,L.Jackson,BAL,2,15,9.857402190333232,54.565616412353826,9.0,231.05647265911102,11,0.0,1.0,2.0,12.0,9.0
2024,POST,q1,00-0036355,J.Herbert,LAC,1,10,-1.9294283294273815,8.333814457617542,4.0,-98.97070527076721,9,1.0,0.0,0.0,10.0,5.0
2024,POST,q1,00-0034869,S.Darnold,MIN,1,8,0.16375633259303868,9.177497265411368,5.0,163.0249708890915,6,2.0,0.0,0.0,8.0,6.0
2024,POST,q1,00-0029263,R.Wilson,PIT,1,7,-3.122734562959522,6.00092894174648,2.0,-66.31188094615936,5,1.0,0.0,0.0,6.0,3.0
2024,POST,q1,00-0034855,B.Mayfield,TB,1,7,-0.5090306865248269,16.022576787351586,3.0,20.533978939056396,5,0.0,0.0,0.0,5.0,3.0
2024,POST,q1,00-0033106,J.Goff,DET,1,6,-3.5131095070391893,37.68156627020458,4.0,30.58478832244873,5,1.0,0.0,0.0,6.0,4.0
2024,POST,q1,00-0036264,J.Love,GB,1,5,-2.7557196184061468,11.220128659096037,2.0,-42.169973254203796,4,1.0,0.0,0.0,5.0,2.0
2024,POST,q1,00-0039732,B.Nix,DEN,1,4,5.147737374296412,26.81822890981871,2.0,137.86574602127075,3,1.0,0.0,1.0,4.0,3.0
2024,POST,q1,00-0030140,T.Way,WAS,1,1,3.9842156034428626,15.873973974717574,1.0,36.960768699645996,1,0.0,0.0,0.0,1.0,1.0
2024,POST,q2,00-0036389,J.Hurts,PHI,4,44,4.482617223060847,104.02137658784063,19.0,-115.16343057155609,30,6.0,1.0,2.0,39.0,19.0
2024,POST,q2,00-0039910,J.Daniels,WAS,3,34,23.414540512966344,103.01595374193266,21.0,233.8977038860321,23,0.0,0.0,4.0,27.0,17.0
2024,POST,q2,00-0033873,P.Mahomes,KC,3,28,-2.861571860325057,128.6764113445889,13.0,-143.11974346637726,21,4.0,2.0,1.0,25.0,13.0
2024,POST,q2,00-0039163,C.Stroud,HOU,2,26,7.09327386562018,67.47939892006873,11.0,5.5792465806007385,19,3.0,1.0,1.0,23.0,12.0
2024,POST,q2,00-0034857,J.Allen,BUF,3,22,8.004086362896487,52.31448415749357,12.0,218.58685463666916,18,2.0,0.0,1.0,21.0,15.0
2024,POST,q2,00-0034796,L.Jackson,BAL,2,18,4.5898712510085105,109.59402345785374,10.0,182.19581842422485,12,2.0,0.0,1.0,14.0,10.0
2024,POST,q2,00-0034869,S.Darnold,MIN,1,14,-21.268285262073086,139.25411906493488,3.0,-31.714722514152527,10,4.0,1.0,0.0,14.0,7.0
2024,POST,q2,00-0026498,M.Stafford,LA,2,12,1.4027210409985855,13.910747179628322,5.0,-200.64224004745483,11,0.0,0.0,1.0,12.0,6.0
2024,POST,q2,00-0033106,J.Goff,DET,1,12,-4.071102849440649,70.69615170753815,7.0,-51.29396319389343,12,0.0,2.0,1.0,12.0,7.0
2024,POST,q2,00-0036264,J.Love,GB,1,12,-3.3837986880346747,23.245645856431373,6.0,-56.505560874938965,11,0.0,2.0,0.0,11.0,7.0
2024,POST,q2,00-0036355,J.Herbert,LAC,1,11,-5.023307875497267,30.088977304954668,3.0,-375.8378863334656,11,0.0,1.0,0.0,11.0,3.0
2024,POST,q2,00-0039732,B.Nix,DEN,1,10,-3.075435848807266,8.680351791159232,4.0,-67.30069518089294,9,0.0,0.0,0.0,9.0,5.0
