recorded,game_id,season,week,home_team,away_team,home_prob,elo_prob,spread_line,home_qb_val,away_qb_val,home_n_out,away_n_out,temp,wind,home_score,away_score,home_win,correct
backfill-2015,2015_12_ARI_SF,2015,12,SF,ARI,0.2639,0.2786,-7.5,-4.598,7.818,1.0,2.0,54.0,4.0,13.0,19.0,0.0,1.0
backfill-2015,2015_12_BUF_KC,2015,12,KC,BUF,0.7148,0.6757,4.5,1.635,0.555,4.0,4.0,35.0,7.0,30.0,22.0,1.0,1.0
backfill-2015,2015_12_MIA_NYJ,2015,12,NYJ,MIA,0.6584,0.6068,4.5,2.501,-1.399,2.0,2.0,45.0,5.0,38.0,20.0,1.0,1.0
backfill-2015,2015_12_MIN_ATL,2015,12,ATL,MIN,0.5371,0.4854,2.0,2.375,0.439,3.0,0.0,,,10.0,20.0,0.0,0.0
backfill-2015,2015_12_NE_DEN,2015,12,DEN,NE,0.4511,0.391,-2.5,-0.536,9.109,2.0,3.0,23.0,3.0,30.0,24.0,1.0,0.0
backfill-2015,2015_12_NO_HOU,2015,12,HOU,NO,0.6661,0.667,3.5,0.931,3.553,0.0,3.0,,,24.0,6.0,1.0,1.0
backfill-2015,2015_12_NYG_WAS,2015,12,WAS,NYG,0.393,0.4072,-1.0,1.491,4.894,1.0,4.0,46.0,5.0,20.0,14.0,1.0,0.0
backfill-2015,2015_12_OAK_TEN,2015,12,TEN,LV,0.4108,0.4249,-1.0,2.191,3.568,2.0,3.0,56.0,4.0,21.0,24.0,0.0,1.0
backfill-2015,2015_12_PIT_SEA,2015,12,SEA,PIT,0.6023,0.6336,3.0,1.049,4.797,3.0,0.0,38.0,2.0,39.0,30.0,1.0,1.0
backfill-2015,2015_12_SD_JAX,2015,12,JAX,LAC,0.6175,0.519,5.0,0.531,3.22,4.0,2.0,75.0,8.0,25.0,31.0,0.0,0.0
backfill-2015,2015_12_STL_CIN,2015,12,CIN,LA,0.8468,0.8061,10.5,6.49,-5.452,1.0,1.0,41.0,8.0,31.0,7.0,1.0,1.0
backfill-2015,2015_12_TB_IND,2015,12,IND,TB,0.7196,0.7061,3.0,0.408,2.213,4.0,3.0,,,25.0,12.0,1.0,1.0
backfill-2015,2015_12_BAL_CLE,2015,12,CLE,BAL,0.394,0.3843,6.0,-0.663,-4.333,4.0,4.0,45.0,9.0,27.0,33.0,0.0,1.0
backfill-2015,2015_13_GB_DET,2015,13,DET,GB,0.3216,0.3788,-2.5,0.638,2.074,1.0,1.0,,,23.0,27.0,0.0,1.0
backfill-2015,2015_13_ARI_STL,2015,13,LA,ARI,0.2473,0.2525,-3.5,-6.208,7.407,4.0,4.0,,,3.0,27.0,0.0,1.0
backfill-2015,2015_13_ATL_TB,2015,13,TB,ATL,0.5017,0.5064,1.0,3.357,2.456,4.0,2.0,79.0,18.0,23.0,19.0,1.0,1.0
backfill-2015,2015_13_BAL_MIA,2015,13,MIA,BAL,0.45,0.444,3.5,-1.416,-3.261,3.0,3.0,80.0,21.0,15.0,13.0,1.0,0.0
backfill-2015,2015_13_CAR_NO,2015,13,NO,CAR,0.2341,0.2129,-5.5,2.157,3.87,2.0,2.0,,,38.0,41.0,0.0,1.0
backfill-2015,2015_13_CIN_CLE,2015,13,CLE,CIN,0.2422,0.1918,-7.5,-2.91,5.92,4.0,2.0,45.0,12.0,3.0,37.0,0.0,1.0
backfill-2015,2015_13_DEN_SD,2015,13,LAC,DEN,0.2981,0.2498,-6.0,3.489,-0.54,2.0,4.0,78.0,4.0,3.0,17.0,0.0,1.0
backfill-2015,2015_13_HOU_BUF,2015,13,BUF,HOU,0.5788,0.5753,3.0,2.591,1.8,4.0,0.0,47.0,8.0,30.0,21.0,1.0,1.0
backfill-2015,2015_13_IND_PIT,2015,13,PIT,IND,0.6446,0.5946,10.0,4.576,0.894,1.0,5.0,37.0,2.0,45.0,10.0,1.0,1.0
backfill-2015,2015_13_JAX_TEN,2015,13,TEN,JAX,0.5386,0.5175,3.0,1.417,1.664,2.0,3.0,56.0,1.0,42.0,39.0,1.0,1.0
backfill-2015,2015_13_KC_OAK,2015,13,LV,KC,0.3543,0.3088,-3.0,4.317,1.997,4.0,4.0,57.0,3.0,20.0,34.0,0.0,1.0
backfill-2015,2015_13_NYJ_NYG,2015,13,NYG,NYJ,0.6027,0.6039,-2.0,4.395,3.448,3.0,3.0,51.0,8.0,20.0,23.0,0.0,0.0
backfill-2015,2015_13_PHI_NE,2015,13,NE,PHI,0.8495,0.8723,9.5,8.106,-1.703,2.0,1.0,52.0,5.0,28.0,35.0,0.0,0.0
backfill-2015,2015_13_SEA_MIN,2015,13,MIN,SEA,0.5507,0.4838,-2.5,1.681,3.158,2.0,4.0,37.0,3.0,7.0,38.0,0.0,0.0
backfill-2015,2015_13_SF_CHI,2015,13,CHI,SF,0.6485,0.6343,6.0,3.352,-4.32,1.0,2.0,50.0,5.0,20.0,26.0,0.0,0.0
backfill-2015,2015_13_DAL_WAS,2015,13,WAS,DAL,0.5992,0.5115,2.0,2.236,-5.112,1.0,1.0,41.0,0.0,16.0,19.0,0.0,0.0
backfill-2015,2015_14_MIN_ARI,2015,14,ARI,MIN,0.7309,0.7442,10.0,7.714,-0.283,4.0,5.0,,,23.0,20.0,1.0,1.0
backfill-2015,2015_14_ATL_CAR,2015,14,CAR,ATL,0.8768,0.8431,8.5,5.541,1.209,2.0,2.0,63.0,6.0,38.0,0.0,1.0,1.0
backfill-2015,2015_14_BUF_PHI,2015,14,PHI,BUF,0.5576,0.5272,1.0,-1.747,3.691,0.0,4.0,66.0,3.0,23.0,20.0,1.0,1.0
backfill-2015,2015_14_DAL_GB,2015,14,GB,DAL,0.8152,0.7549,6.0,1.753,-2.537,1.0,1.0,53.0,10.0,28.0,7.0,1.0,1.0
backfill-2015,2015_14_DET_STL,2015,14,LA,DET,0.4516,0.4845,-3.0,-3.832,0.008,4.0,0.0,,,21.0,14.0,1.0,0.0
backfill-2015,2015_14_IND_JAX,2015,14,JAX,IND,0.304,0.3018,1.0,1.771,0.041,1.0,5.0,79.0,5.0,51.0,16.0,1.0,0.0
backfill-2015,2015_14_NE_HOU,2015,14,HOU,NE,0.3651,0.2965,-4.0,3.098,7.086,0.0,1.0,,,6.0,27.0,0.0,1.0
backfill-2015,2015_14_NO_TB,2015,14,TB,NO,0.574,0.6211,6.0,3.847,2.032,2.0,2.0,81.0,15.0,17.0,24.0,0.0,0.0
backfill-2015,2015_14_OAK_DEN,2015,14,DEN,LV,0.8304,0.8597,6.0,-0.83,1.269,3.0,2.0,45.0,2.0,12.0,15.0,0.0,0.0
backfill-2015,2015_14_PIT_CIN,2015,14,CIN,PIT,0.6652,0.6543,1.0,6.718,5.687,2.0,0.0,63.0,8.0,20.0,33.0,0.0,0.0
backfill-2015,2015_14_SD_KC,2015,14,KC,LAC,0.8727,0.8341,11.5,3.155,2.456,4.0,5.0,61.0,14.0,10.0,3.0,1.0,1.0
backfill-2015,2015_14_SEA_BAL,2015,14,BAL,SEA,0.311,0.3167,-10.5,-5.805,5.075,3.0,3.0,65.0,2.0,6.0,35.0,0.0,1.0
backfill-2015,2015_14_SF_CLE,2015,14,CLE,SF,0.4337,0.3965,2.5,-2.163,-4.175,3.0,3.0,63.0,11.0,24.0,10.0,1.0,0.0
backfill-2015,2015_14_TEN_NYJ,2015,14,NYJ,TEN,0.8259,0.7953,8.0,4.155,1.996,0.0,4.0,67.0,5.0,30.0,8.0,1.0,1.0
backfill-2015,2015_14_WAS_CHI,2015,14,CHI,WAS,0.5586,0.6126,4.0,2.553,2.146,2.0,3.0,62.0,12.0,21.0,24.0,0.0,0.0
backfill-2015,2015_14_NYG_MIA,2015,14,MIA,NYG,0.4524,0.4889,-2.5,-2.849,3.808,3.0,1.0,77.0,6.0,24.0,31.0,0.0,1.0
backfill-2015,2015_15_TB_STL,2015,15,LA,TB,0.58,0.5997,1.0,-5.644,4.55,2.0,3.0,,,31.0,23.0,1.0,1.0
backfill-2015,2015_15_NYJ_DAL,2015,15,DAL,NYJ,0.3844,0.5273,-3.0,-3.016,5.963,3.0,1.0,,,16.0,19.0,0.0,1.0
backfill-2015,2015_15_ARI_PHI,2015,15,PHI,ARI,0.3054,0.3368,-3.5,-2.494,7.743,0.0,1.0,37.0,4.0,17.0,40.0,0.0,1.0
backfill-2015,2015_15_ATL_JAX,2015,15,JAX,ATL,0.4103,0.4819,2.0,1.155,-0.544,2.0,1.0,65.0,8.0,17.0,23.0,0.0,1.0
backfill-2015,2015_15_BUF_WAS,2015,15,WAS,BUF,0.4998,0.4477,-2.5,3.091,3.994,2.0,4.0,43.0,3.0,35.0,25.0,1.0,0.0
backfill-2015,2015_15_CAR_NYG,2015,15,NYG,CAR,0.2856,0.2977,-4.5,3.788,5.412,3.0,3.0,41.0,8.0,35.0,38.0,0.0,1.0
backfill-2015,2015_15_CHI_MIN,2015,15,MIN,CHI,0.7426,0.7201,4.0,1.333,2.66,4.0,1.0,36.0,3.0,38.0,17.0,1.0,1.0
backfill-2015,2015_15_CIN_SF,2015,15,SF,CIN,0.3894,0.3005,-7.0,-4.603,-0.86,2.0,4.0,52.0,14.0,14.0,24.0,0.0,1.0
backfill-2015,2015_15_CLE_SEA,2015,15,SEA,CLE,0.9246,0.9025,14.5,7.177,-1.708,3.0,2.0,47.0,10.0,30.0,13.0,1.0,1.0
backfill-2015,2015_15_DEN_PIT,2015,15,PIT,DEN,0.6212,0.5525,7.5,6.509,-0.984,0.0,4.0,41.0,8.0,34.0,27.0,1.0,1.0
backfill-2015,2015_15_GB_OAK,2015,15,LV,GB,0.3275,0.2903,-4.0,-0.978,0.811,2.0,2.0,54.0,18.0,20.0,30.0,0.0,1.0
backfill-2015,2015_15_HOU_IND,2015,15,IND,HOU,0.5644,0.5609,2.5,-0.94,-2.094,3.0,2.0,,,10.0,16.0,0.0,0.0
backfill-2015,2015_15_KC_BAL,2015,15,BAL,KC,0.3172,0.3345,-6.5,-5.071,3.805,4.0,3.0,41.0,5.0,14.0,34.0,0.0,1.0
backfill-2015,2015_15_MIA_SD,2015,15,LAC,MIA,0.5374,0.5699,1.0,3.337,-1.537,2.0,3.0,61.0,11.0,30.0,14.0,1.0,1.0
backfill-2015,2015_15_TEN_NE,2015,15,NE,TEN,0.9275,0.9363,14.5,5.744,0.029,3.0,4.0,40.0,12.0,33.0,16.0,1.0,1.0
backfill-2015,2015_15_DET_NO,2015,15,NO,DET,0.5089,0.5487,2.5,3.741,-0.097,0.0,0.0,,,27.0,35.0,0.0,0.0
backfill-2015,2015_16_SD_OAK,2015,16,LV,LAC,0.6315,0.5773,4.0,-1.734,3.661,2.0,3.0,47.0,25.0,23.0,20.0,1.0,1.0
backfill-2015,2015_16_WAS_PHI,2015,16,PHI,WAS,0.53,0.6215,3.5,-1.743,3.902,0.0,1.0,52.0,6.0,24.0,38.0,0.0,0.0
backfill-2015,2015_16_CAR_ATL,2015,16,ATL,CAR,0.2108,0.2429,-7.0,-1.053,6.927,2.0,2.0,,,20.0,13.0,1.0,0.0
backfill-2015,2015_16_CHI_TB,2015,16,TB,CHI,0.4977,0.5517,3.0,5.968,1.173,4.0,2.0,83.0,13.0,21.0,26.0,0.0,1.0
backfill-2015,2015_16_CLE_KC,2015,16,KC,CLE,0.8712,0.8859,11.5,3.633,-1.758,2.0,1.0,36.0,16.0,17.0,13.0,1.0,1.0
backfill-2015,2015_16_DAL_BUF,2015,16,BUF,DAL,0.6813,0.6231,6.5,4.76,-1.203,3.0,3.0,39.0,11.0,16.0,6.0,1.0,1.0
backfill-2015,2015_16_GB_ARI,2015,16,ARI,GB,0.7132,0.6377,6.0,8.362,-0.058,1.0,2.0,,,38.0,8.0,1.0,1.0
backfill-2015,2015_16_HOU_TEN,2015,16,TEN,HOU,0.3354,0.2946,-3.5,-4.366,0.489,1.0,2.0,73.0,15.0,6.0,34.0,0.0,1.0
backfill-2015,2015_16_IND_MIA,2015,16,MIA,IND,0.4982,0.4763,2.5,0.133,-1.256,2.0,2.0,82.0,15.0,12.0,18.0,0.0,1.0
backfill-2015,2015_16_JAX_NO,2015,16,NO,JAX,0.5799,0.6375,2.5,4.088,0.815,1.0,2.0,,,38.0,27.0,1.0,1.0
backfill-2015,2015_16_NE_NYJ,2015,16,NYJ,NE,0.3551,0.3037,-2.5,5.795,5.84,1.0,2.0,57.0,11.0,26.0,20.0,1.0,0.0
backfill-2015,2015_16_NYG_MIN,2015,16,MIN,NYG,0.6818,0.6547,7.0,2.651,3.845,0.0,4.0,13.0,8.0,49.0,17.0,1.0,1.0
backfill-2015,2015_16_PIT_BAL,2015,16,BAL,PIT,0.2773,0.2999,-11.0,-1.947,7.04,2.0,0.0,64.0,9.0,20.0,17.0,1.0,0.0
backfill-2015,2015_16_SF_DET,2015,16,DET,SF,0.6868,0.6677,8.5,0.802,-5.43,0.0,4.0,,,32.0,17.0,1.0,1.0
backfill-2015,2015_16_STL_SEA,2015,16,SEA,LA,0.8537,0.853,11.0,9.071,-4.215,3.0,1.0,37.0,0.0,17.0,23.0,0.0,0.0
backfill-2015,2015_16_CIN_DEN,2015,16,DEN,CIN,0.6293,0.5707,3.5,-0.284,-0.211,2.0,3.0,16.0,6.0,20.0,17.0,1.0,1.0
backfill-2015,2015_17_BAL_CIN,2015,17,CIN,BAL,0.7053,0.7599,10.0,0.934,-1.244,2.0,0.0,35.0,7.0,24.0,16.0,1.0,1.0
backfill-2015,2015_17_DET_CHI,2015,17,CHI,DET,0.4428,0.4871,-2.5,1.47,1.962,2.0,2.0,31.0,15.0,20.0,24.0,0.0,1.0
backfill-2015,2015_17_JAX_HOU,2015,17,HOU,JAX,0.8047,0.7886,5.0,1.582,0.984,2.0,3.0,,,30.0,6.0,1.0,1.0
backfill-2015,2015_17_MIN_GB,2015,17,GB,MIN,0.6623,0.6529,3.0,-1.531,2.617,2.0,1.0,24.0,11.0,13.0,20.0,0.0,0.0
backfill-2015,2015_17_NE_MIA,2015,17,MIA,NE,0.2251,0.1687,-10.0,-0.217,5.859,2.0,6.0,80.0,7.0,20.0,10.0,1.0,0.0
backfill-2015,2015_17_NO_ATL,2015,17,ATL,NO,0.5903,0.6727,6.0,0.144,6.604,1.0,3.0,,,17.0,20.0,0.0,0.0
backfill-2015,2015_17_NYJ_BUF,2015,17,BUF,NYJ,0.503,0.519,-2.5,2.843,4.955,2.0,0.0,35.0,21.0,22.0,17.0,1.0,1.0
backfill-2015,2015_17_OAK_KC,2015,17,KC,LV,0.811,0.8319,6.5,4.003,-1.032,0.0,0.0,37.0,9.0,23.0,17.0,1.0,1.0
backfill-2015,2015_17_PHI_NYG,2015,17,NYG,PHI,0.644,0.5918,4.0,0.199,-1.715,3.0,3.0,45.0,17.0,30.0,35.0,0.0,0.0
backfill-2015,2015_17_PIT_CLE,2015,17,CLE,PIT,0.2103,0.2164,-13.0,-3.336,5.212,4.0,0.0,34.0,18.0,12.0,28.0,0.0,1.0
backfill-2015,2015_17_SD_DEN,2015,17,DEN,LAC,0.8483,0.833,10.0,0.385,3.9,0.0,2.0,50.0,5.0,27.0,20.0,1.0,1.0
backfill-2015,2015_17_SEA_ARI,2015,17,ARI,SEA,0.6976,0.6656,6.0,7.992,9.51,2.0,4.0,,,6.0,36.0,0.0,0.0
backfill-2015,2015_17_STL_SF,2015,17,SF,LA,0.4528,0.4341,-3.0,-3.744,-3.732,4.0,1.0,53.0,6.0,19.0,16.0,1.0,0.0
backfill-2015,2015_17_TB_CAR,2015,17,CAR,TB,0.8895,0.8854,10.0,6.03,5.74,4.0,1.0,54.0,4.0,38.0,10.0,1.0,1.0
backfill-2015,2015_17_TEN_IND,2015,17,IND,TEN,0.7758,0.798,3.5,-5.047,0.0,3.0,3.0,,,30.0,24.0,1.0,1.0
backfill-2015,2015_17_WAS_DAL,2015,17,DAL,WAS,0.475,0.4983,3.0,-1.565,5.668,1.0,4.0,,,23.0,34.0,0.0,1.0
backfill-2015,2015_18_KC_HOU,2015,18,HOU,KC,0.4264,0.3808,-3.0,2.438,3.374,0.0,1.0,,,0.0,30.0,0.0,1.0
backfill-2015,2015_18_PIT_CIN,2015,18,CIN,PIT,0.4959,0.5588,-2.0,0.496,3.944,3.0,1.0,51.0,5.0,16.0,18.0,0.0,1.0
backfill-2015,2015_18_GB_WAS,2015,18,WAS,GB,0.5819,0.4511,2.0,7.25,-2.984,0.0,1.0,61.0,14.0,18.0,35.0,0.0,0.0
backfill-2015,2015_18_SEA_MIN,2015,18,MIN,SEA,0.4241,0.426,-4.0,1.076,10.402,1.0,1.0,-6.0,12.0,9.0,10.0,0.0,1.0
backfill-2015,2015_19_GB_ARI,2015,19,ARI,GB,0.6895,0.6406,7.0,7.575,-1.52,0.0,2.0,,,26.0,20.0,1.0,1.0
backfill-2015,2015_19_KC_NE,2015,19,NE,KC,0.5383,0.503,6.0,4.64,3.289,1.0,2.0,38.0,6.0,27.0,20.0,1.0,1.0
backfill-2015,2015_19_PIT_DEN,2015,19,DEN,PIT,0.5293,0.5655,7.0,-2.736,3.537,0.0,2.0,43.0,9.0,23.0,16.0,1.0,1.0
backfill-2015,2015_19_SEA_CAR,2015,19,CAR,SEA,0.5056,0.5293,2.5,7.51,9.598,1.0,1.0,43.0,7.0,31.0,24.0,1.0,1.0
backfill-2015,2015_20_ARI_CAR,2015,20,CAR,ARI,0.6184,0.5873,3.5,8.268,7.433,1.0,0.0,39.0,4.0,49.0,15.0,1.0,1.0
backfill-2015,2015_20_NE_DEN,2015,20,DEN,NE,0.6145,0.5722,-2.5,-2.279,3.938,0.0,0.0,46.0,6.0,20.0,18.0,1.0,1.0
backfill-2015,2015_21_CAR_DEN,2015,21,DEN,CAR,0.436,0.4892,-4.5,-2.625,8.958,0.0,0.0,76.0,16.0,24.0,10.0,1.0,0.0
backfill-2016,2016_01_CAR_DEN,2016,1,DEN,CAR,0.5099,0.5705,-3.0,0.0,7.152,1.0,1.0,85.0,10.0,21.0,20.0,1.0,1.0
backfill-2016,2016_01_BUF_BAL,2016,1,BAL,BUF,0.4239,0.5086,3.0,0.199,3.564,3.0,2.0,84.0,8.0,13.0,7.0,1.0,0.0
backfill-2016,2016_01_CHI_HOU,2016,1,HOU,CHI,0.6617,0.6581,5.5,0.588,0.812,1.0,0.0,,,23.0,14.0,1.0,1.0
backfill-2016,2016_01_CIN_NYJ,2016,1,NYJ,CIN,0.5109,0.4967,1.0,3.404,6.061,3.0,2.0,79.0,17.0,22.0,23.0,0.0,0.0
backfill-2016,2016_01_CLE_PHI,2016,1,PHI,CLE,0.7277,0.6979,3.5,0.0,-3.493,1.0,1.0,85.0,14.0,29.0,10.0,1.0,1.0
backfill-2016,2016_01_DET_IND,2016,1,IND,DET,0.5513,0.5423,2.5,0.194,2.067,4.0,0.0,,,35.0,39.0,0.0,0.0
backfill-2016,2016_01_GB_JAX,2016,1,JAX,GB,0.3704,0.3088,-3.5,-1.158,-1.604,0.0,4.0,90.0,3.0,23.0,27.0,0.0,1.0
backfill-2016,2016_01_MIA_SEA,2016,1,SEA,MIA,0.805,0.8041,10.5,9.357,0.115,1.0,2.0,61.0,2.0,12.0,10.0,1.0,1.0
backfill-2016,2016_01_MIN_TEN,2016,1,TEN,MIN,0.3152,0.2769,-2.5,-0.838,-2.628,1.0,2.0,76.0,5.0,16.0,25.0,0.0,1.0
backfill-2016,2016_01_NE_ARI,2016,1,ARI,NE,0.6506,0.5836,9.0,3.861,-1.232,1.0,0.0,,,21.0,23.0,0.0,0.0
backfill-2016,2016_01_NYG_DAL,2016,1,DAL,NYG,0.5316,0.5434,1.0,0.0,0.864,3.0,1.0,,,19.0,20.0,0.0,0.0
backfill-2016,2016_01_OAK_NO,2016,1,NO,LV,0.553,0.5857,2.5,6.325,-2.571,1.0,1.0,,,34.0,35.0,0.0,0.0
backfill-2016,2016_01_SD_KC,2016,1,KC,LAC,0.7983,0.79,6.5,2.799,1.834,1.0,0.0,74.0,9.0,33.0,27.0,1.0,1.0
backfill-2016,2016_01_TB_ATL,2016,1,ATL,TB,0.5847,0.6728,2.5,1.374,4.107,1.0,1.0,,,24.0,31.0,0.0,0.0
backfill-2016,2016_01_LA_SF,2016,1,SF,LA,0.5299,0.5115,-2.5,-2.261,-2.403,1.0,3.0,66.0,17.0,28.0,0.0,1.0,1.0
backfill-2016,2016_01_PIT_WAS,2016,1,WAS,PIT,0.4522,0.4415,-2.5,5.93,4.57,0.0,4.0,79.0,4.0,16.0,38.0,0.0,1.0
backfill-2016,2016_02_NYJ_BUF,2016,2,BUF,NYJ,0.5028,0.5528,1.5,2.759,2.812,2.0,3.0,60.0,11.0,31.0,37.0,0.0,0.0
backfill-2016,2016_02_ATL_OAK,2016,2,LV,ATL,0.5859,0.5847,4.0,-2.814,2.392,2.0,2.0,79.0,7.0,28.0,35.0,0.0,0.0
backfill-2016,2016_02_BAL_CLE,2016,2,CLE,BAL,0.4329,0.4095,-4.0,0.036,1.263,0.0,2.0,74.0,7.0,20.0,25.0,0.0,1.0
backfill-2016,2016_02_CIN_PIT,2016,2,PIT,CIN,0.6498,0.6193,3.0,5.437,4.887,3.0,1.0,72.0,4.0,24.0,16.0,1.0,1.0
backfill-2016,2016_02_DAL_WAS,2016,2,WAS,DAL,0.654,0.6183,3.5,6.038,0.485,2.0,3.0,81.0,6.0,23.0,27.0,0.0,0.0
backfill-2016,2016_02_GB_MIN,2016,2,MIN,GB,0.5805,0.5602,-1.5,-1.385,-1.116,3.0,4.0,,,17.0,14.0,1.0,1.0
backfill-2016,2016_02_IND_DEN,2016,2,DEN,IND,0.7883,0.7869,5.0,-0.218,0.462,1.0,5.0,85.0,4.0,34.0,20.0,1.0,1.0
backfill-2016,2016_02_JAX_SD,2016,2,LAC,JAX,0.6518,0.6453,3.0,2.603,-0.579,1.0,2.0,82.0,7.0,38.0,14.0,1.0,1.0
backfill-2016,2016_02_KC_HOU,2016,2,HOU,KC,0.4382,0.4268,-1.0,1.15,3.817,2.0,4.0,,,19.0,12.0,1.0,0.0
backfill-2016,2016_02_MIA_NE,2016,2,NE,MIA,0.7702,0.7948,5.5,-0.157,0.573,2.0,1.0,79.0,10.0,31.0,24.0,1.0,1.0
backfill-2016,2016_02_NO_NYG,2016,2,NYG,NO,0.5321,0.6029,3.5,1.666,7.972,1.0,3.0,80.0,5.0,16.0,13.0,1.0,1.0
backfill-2016,2016_02_SEA_LA,2016,2,LA,SEA,0.3224,0.3136,-5.5,-4.654,9.297,3.0,2.0,88.0,3.0,9.0,3.0,1.0,0.0
backfill-2016,2016_02_SF_CAR,2016,2,CAR,SF,0.7368,0.7743,12.0,6.303,-1.202,0.0,1.0,82.0,4.0,46.0,27.0,1.0,1.0
backfill-2016,2016_02_TB_ARI,2016,2,ARI,TB,0.7783,0.7679,7.5,4.6,4.338,2.0,0.0,,,40.0,7.0,1.0,1.0
backfill-2016,2016_02_TEN_DET,2016,2,DET,TEN,0.7705,0.7974,6.0,4.239,-1.358,1.0,2.0,,,15.0,16.0,0.0,0.0
backfill-2016,2016_02_PHI_CHI,2016,2,CHI,PHI,0.509,0.4645,3.0,-0.448,0.698,0.0,2.0,84.0,5.0,14.0,29.0,0.0,0.0
backfill-2016,2016_03_HOU_NE,2016,3,NE,HOU,0.6501,0.6818,1.0,0.492,0.748,1.0,3.0,68.0,4.0,27.0,0.0,1.0,1.0
backfill-2016,2016_03_ARI_BUF,2016,3,BUF,ARI,0.4261,0.3853,-5.0,3.212,4.876,2.0,3.0,64.0,8.0,33.0,18.0,1.0,0.0
backfill-2016,2016_03_BAL_JAX,2016,3,JAX,BAL,0.4013,0.3612,-1.0,-1.329,0.578,2.0,1.0,88.0,8.0,17.0,19.0,0.0,1.0
backfill-2016,2016_03_CHI_DAL,2016,3,DAL,CHI,0.6646,0.6502,6.5,3.96,-1.97,3.0,4.0,,,31.0,17.0,1.0,1.0
backfill-2016,2016_03_CLE_MIA,2016,3,MIA,CLE,0.6563,0.6595,10.0,1.308,0.0,2.0,5.0,86.0,16.0,30.0,24.0,1.0,1.0
backfill-2016,2016_03_DEN_CIN,2016,3,CIN,DEN,0.5707,0.4573,3.5,4.733,0.217,1.0,3.0,81.0,3.0,17.0,29.0,0.0,0.0
backfill-2016,2016_03_DET_GB,2016,3,GB,DET,0.5743,0.6647,6.0,-2.142,5.403,1.0,3.0,72.0,17.0,34.0,27.0,1.0,1.0
backfill-2016,2016_03_LA_TB,2016,3,TB,LA,0.5045,0.5047,3.5,2.484,-4.811,4.0,2.0,91.0,4.0,32.0,37.0,0.0,0.0
backfill-2016,2016_03_MIN_CAR,2016,3,CAR,MIN,0.7082,0.6453,6.0,6.816,-1.178,2.0,2.0,80.0,0.0,10.0,22.0,0.0,0.0
backfill-2016,2016_03_NYJ_KC,2016,3,KC,NYJ,0.7013,0.6566,3.0,2.369,4.37,4.0,1.0,65.0,9.0,24.0,3.0,1.0,1.0
backfill-2016,2016_03_OAK_TEN,2016,3,TEN,LV,0.4923,0.447,-1.5,-0.766,-2.708,0.0,2.0,89.0,2.0,10.0,17.0,0.0,1.0
backfill-2016,2016_03_PIT_PHI,2016,3,PHI,PIT,0.4296,0.428,-3.5,0.847,5.432,3.0,3.0,73.0,7.0,34.0,3.0,1.0,0.0
backfill-2016,2016_03_SD_IND,2016,3,IND,LAC,0.5979,0.5772,1.5,-1.249,2.126,4.0,3.0,,,26.0,22.0,1.0,1.0
backfill-2016,2016_03_SF_SEA,2016,3,SEA,SF,0.7938,0.7622,10.5,8.253,-1.716,3.0,1.0,66.0,6.0,37.0,18.0,1.0,1.0
backfill-2016,2016_03_WAS_NYG,2016,3,NYG,WAS,0.5741,0.6248,3.5,0.02,5.11,3.0,1.0,67.0,2.0,27.0,29.0,0.0,0.0
backfill-2016,2016_03_ATL_NO,2016,3,NO,ATL,0.5478,0.522,2.5,6.143,3.155,2.0,2.0,,,32.0,45.0,0.0,0.0
backfill-2016,2016_04_MIA_CIN,2016,4,CIN,MIA,0.7542,0.7133,7.5,3.669,0.77,2.0,6.0,62.0,2.0,22.0,7.0,1.0,1.0
backfill-2016,2016_04_BUF_NE,2016,4,NE,BUF,0.7449,0.7406,3.5,-0.654,3.455,0.0,4.0,56.0,7.0,0.0,16.0,0.0,0.0
backfill-2016,2016_04_CAR_ATL,2016,4,ATL,CAR,0.4339,0.4314,-2.5,3.882,4.323,2.0,3.0,,,48.0,33.0,1.0,0.0
backfill-2016,2016_04_CLE_WAS,2016,4,WAS,CLE,0.7461,0.7205,7.5,6.267,0.09,4.0,7.0,67.0,1.0,31.0,20.0,1.0,1.0
backfill-2016,2016_04_DAL_SF,2016,4,SF,DAL,0.5899,0.5264,-1.0,-2.861,6.481,1.0,2.0,68.0,10.0,17.0,24.0,0.0,0.0
backfill-2016,2016_04_DEN_TB,2016,4,TB,DEN,0.2439,0.2272,-3.5,2.395,2.843,4.0,3.0,88.0,7.0,7.0,27.0,0.0,1.0
backfill-2016,2016_04_DET_CHI,2016,4,CHI,DET,0.3637,0.4145,-3.0,-3.259,6.653,5.0,2.0,62.0,6.0,17.0,14.0,1.0,0.0
backfill-2016,2016_04_IND_JAX,2016,4,JAX,IND,0.4434,0.4054,1.0,-1.814,-0.49,2.0,3.0,59.0,7.0,30.0,27.0,1.0,0.0
backfill-2016,2016_04_KC_PIT,2016,4,PIT,KC,0.6106,0.5364,3.0,3.56,2.404,7.0,2.0,59.0,6.0,43.0,14.0,1.0,1.0
backfill-2016,2016_04_LA_ARI,2016,4,ARI,LA,0.6927,0.6858,10.0,3.376,-3.212,2.0,1.0,,,13.0,17.0,0.0,0.0
backfill-2016,2016_04_NO_SD,2016,4,LAC,NO,0.514,0.606,4.0,2.357,4.87,5.0,4.0,74.0,8.0,34.0,35.0,0.0,0.0
